customer_id,transaction_id,product_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
2107,1709,88,2017-10-27,0,1,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36367
919,1710,3,2017-01-11,0,1,Trek Bicycles,Standard,medium,large,2091.47,388.92,37659
1272,1711,6,2017-02-17,0,1,OHM Cycles,Standard,high,medium,227.88,136.73,37659
1917,1712,82,2017-09-08,0,1,Norco Bicycles,Standard,high,medium,1148.64,689.18,41533
1108,1713,41,2017-04-24,1,1,Solex,Road,medium,medium,416.98,312.74,35560
1459,1714,73,2017-04-09,1,1,Solex,Standard,medium,medium,1945.43,333.18,37499
2306,1715,96,2017-03-03,0,1,Giant Bicycles,Standard,medium,large,1635.3,993.66,42458
1263,1716,93,2017-11-02,0,1,WeareA2B,Standard,medium,medium,1065.03,230.09,36833
215,1717,88,2017-07-23,1,1,Norco Bicycles,Standard,high,small,1661.92,1479.11,35160
968,1718,36,2017-11-25,1,1,Solex,Standard,low,medium,1289.85,74.51,41009
3290,1719,66,2017-06-18,0,1,Solex,Standard,medium,medium,1163.89,589.27,38693
1850,1720,36,2017-10-01,1,1,Solex,Standard,low,medium,1289.85,74.51,39427
1317,1721,3,2017-11-19,0,1,Trek Bicycles,Standard,medium,large,2091.47,388.92,38991
405,1722,89,2017-10-24,1,1,Giant Bicycles,Standard,medium,large,1812.75,582.48,36498
1870,1723,58,2017-11-22,1,1,OHM Cycles,Standard,medium,medium,912.52,141.4,42295
131,1724,86,2017-04-19,0,1,Norco Bicycles,Road,high,large,774.53,464.72,37698
832,1725,88,2017-08-25,1,1,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145
1669,1726,76,2017-06-14,0,1,WeareA2B,Road,low,small,1172.78,1043.77,33364
1960,1727,74,2017-01-25,1,1,WeareA2B,Standard,medium,medium,1228.07,400.91,35455
480,1728,20,2017-12-13,0,1,Trek Bicycles,Standard,medium,small,1775.81,1580.47,36334
929,1729,69,2017-08-25,0,1,Giant Bicycles,Road,medium,medium,792.9,594.68,33879
3480,1730,96,2017-12-14,0,1,WeareA2B,Road,low,small,1172.78,1043.77,37539
358,1731,55,2017-10-21,1,1,Trek Bicycles,Road,medium,large,1894.19,598.76,37823
3243,1732,1,2017-05-11,0,1,Giant Bicycles,Standard,medium,medium,1403.5,954.82,35667
1879,1733,0,2017-11-13,1,1,Solex,Standard,medium,large,202.62,151.96,42458
251,1734,42,2017-03-10,1,1,OHM Cycles,Road,medium,small,1810.0,1610.9,37668
3167,1735,12,2017-05-11,1,1,WeareA2B,Standard,medium,medium,1231.15,161.6,38216
1321,1736,53,2017-03-06,0,1,OHM Cycles,Standard,medium,medium,795.34,101.58,35470
1077,1737,38,2017-12-25,1,1,Solex,Standard,medium,medium,1577.53,826.51,39427
1098,1738,9,2017-10-04,0,1,OHM Cycles,Road,medium,medium,742.54,667.4,38216
30,1739,3,2017-06-16,0,1,Trek Bicycles,Standard,medium,large,2091.47,388.92,40784
2159,1740,35,2017-02-20,0,1,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
62,1741,57,2017-05-01,0,1,WeareA2B,Touring,medium,large,1890.39,260.14,40779
1020,1742,33,2017-08-30,1,1,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888
2061,1743,59,2017-08-20,1,1,WeareA2B,Standard,medium,small,1415.01,1259.36,37626
2616,1744,91,2017-01-08,0,1,WeareA2B,Standard,low,medium,642.31,513.85,35455
2060,1745,50,2017-09-06,0,1,WeareA2B,Standard,medium,small,175.89,131.92,37668
3383,1746,45,2017-03-09,0,1,Solex,Standard,medium,medium,441.49,84.99,37220
3417,1747,26,2017-07-30,0,1,WeareA2B,Standard,medium,medium,1992.93,762.63,34115
258,1748,0,2017-04-19,0,1,WeareA2B,Standard,medium,small,175.89,131.92,37668
2468,1749,2,2017-06-26,0,1,Giant Bicycles,Road,low,small,590.26,525.33,40487
1021,1750,100,2017-10-28,1,1,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838
2730,1751,22,2017-11-21,0,1,WeareA2B,Standard,medium,medium,60.34,45.26,34165
2769,1752,78,2017-04-16,1,1,Giant Bicycles,Standard,medium,large,1765.3,709.48,42218
2923,1754,31,2017-08-10,1,1,Giant Bicycles,Standard,medium,medium,230.91,173.18,34527
2844,1755,63,2017-05-19,0,1,Solex,Standard,medium,medium,1483.2,99.59,42145
3083,1756,61,2017-01-21,0,1,OHM Cycles,Standard,low,medium,71.16,56.93,36146
3284,1757,31,2017-03-27,1,1,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031
2388,1758,57,2017-03-08,1,1,WeareA2B,Touring,medium,large,1890.39,260.14,33259
139,1759,38,2017-05-21,1,1,Solex,Standard,medium,medium,1577.53,826.51,40618
1561,1760,86,2017-03-12,1,1,OHM Cycles,Standard,medium,medium,235.63,125.07,41434
1036,1761,40,2017-01-29,0,1,OHM Cycles,Standard,high,medium,1458.17,874.9,40672
437,1762,58,2017-10-15,1,1,OHM Cycles,Standard,medium,medium,912.52,141.4,36146
2486,1763,1,2017-03-13,1,1,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
454,1764,8,2017-03-08,0,1,Solex,Road,medium,small,1703.52,1516.13,37838
3431,1765,48,2017-11-03,1,1,WeareA2B,Standard,medium,medium,1762.96,950.52,41848
3483,1766,0,2017-09-04,0,1,Solex,Road,medium,medium,416.98,312.74,41064
295,1767,63,2017-11-26,1,1,Solex,Standard,medium,medium,1483.2,99.59,42145
2052,1768,50,2017-02-07,1,1,WeareA2B,Standard,medium,small,175.89,131.92,35707
68,1769,3,2017-10-07,1,1,Trek Bicycles,Standard,medium,large,2091.47,388.92,40670
3141,1770,9,2017-06-20,1,1,OHM Cycles,Road,medium,medium,742.54,667.4,34586
228,1771,87,2017-10-12,1,1,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410
3112,1772,0,2017-01-29,0,1,OHM Cycles,Standard,medium,medium,235.63,125.07,36833
2019,1773,99,2017-08-12,1,1,Trek Bicycles,Road,low,small,1720.7,1531.42,38991
612,1774,69,2017-06-09,0,1,Giant Bicycles,Road,medium,medium,792.9,594.68,33879
670,1775,43,2017-06-11,1,1,Solex,Standard,medium,medium,1151.96,649.49,36498
316,1776,32,2017-01-26,1,1,Giant Bicycles,Standard,medium,medium,642.7,211.37,35052
2993,1777,80,2017-10-19,0,1,OHM Cycles,Touring,low,medium,1073.07,933.84,35455
2797,1778,6,2017-05-04,1,1,OHM Cycles,Standard,high,medium,227.88,136.73,39298
3343,1780,23,2017-01-20,1,1,Norco Bicycles,Mountain,low,small,688.63,612.88,33455
2287,1781,84,2017-07-24,1,1,Giant Bicycles,Road,medium,medium,792.9,594.68,33879
979,1782,40,2017-10-12,1,1,Trek Bicycles,Road,medium,large,1894.19,598.76,37823
24,1783,53,2017-12-13,0,1,OHM Cycles,Standard,medium,medium,795.34,101.58,35707
3081,1784,9,2017-01-10,0,1,Norco Bicycles,Standard,medium,small,1216.14,1082.36,42696
2192,1785,34,2017-11-18,0,1,Norco Bicycles,Road,high,large,774.53,464.72,37698
279,1786,70,2017-05-03,1,1,Trek Bicycles,Standard,high,medium,495.72,297.43,42105
621,1787,63,2017-03-25,0,1,WeareA2B,Standard,medium,medium,1992.93,762.63,34115
2864,1788,93,2017-06-28,1,1,WeareA2B,Standard,medium,medium,1065.03,230.09,33549
2750,1789,82,2017-11-18,0,1,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404
2651,1790,15,2017-08-26,0,1,Norco Bicycles,Standard,low,medium,958.74,748.9,35378
2469,1791,3,2017-12-10,1,1,Trek Bicycles,Standard,medium,large,2091.47,388.92,40784
2502,1792,9,2017-12-16,1,1,OHM Cycles,Road,medium,medium,742.54,667.4,34586
2020,1793,1,2017-08-14,0,1,Giant Bicycles,Standard,medium,medium,1403.5,954.82,38258
993,1794,0,2017-04-10,0,1,Norco Bicycles,Road,medium,medium,543.39,407.54,42696
2481,1795,72,2017-07-25,0,1,Norco Bicycles,Standard,medium,medium,360.4,270.3,38859
2163,1796,37,2017-10-21,1,1,OHM Cycles,Standard,low,medium,1793.43,248.82,35560
983,1797,68,2017-01-18,1,1,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410
1304,1798,21,2017-08-02,0,1,WeareA2B,Touring,medium,medium,1466.68,363.25,41701
920,1799,46,2017-04-04,1,1,Solex,Standard,low,medium,1289.85,74.51,39427
2456,1800,69,2017-07-16,1,1,Giant Bicycles,Road,medium,medium,792.9,594.68,33879
1848,1801,3,2017-03-28,0,1,Trek Bicycles,Standard,medium,large,2091.47,388.92,42145
270,1802,73,2017-04-18,0,1,Solex,Standard,medium,medium,1945.43,333.18,37499
1305,1803,21,2017-04-22,0,1,WeareA2B,Touring,medium,medium,1466.68,363.25,38693
535,1804,100,2017-10-18,0,1,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364
2273,1805,90,2017-10-09,1,1,Norco Bicycles,Standard,low,medium,363.01,290.41,38002
3050,1806,31,2017-04-30,0,1,WeareA2B,Standard,medium,medium,752.64,205.36,42218
466,1807,43,2017-06-26,0,1,Solex,Standard,medium,medium,1151.96,649.49,38991
1106,1808,14,2017-07-20,0,1,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838
2559,1809,0,2017-11-02,1,1,WeareA2B,Standard,medium,small,175.89,131.92,37668
320,1810,3,2017-08-02,0,1,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167
2204,1811,99,2017-09-09,0,1,Trek Bicycles,Road,low,small,1720.7,1531.42,38991
2413,1812,0,2017-10-18,0,1,Norco Bicycles,Standard,low,medium,363.01,290.41,42458
1211,1813,13,2017-03-17,1,1,Solex,Standard,medium,medium,1163.89,589.27,42560
686,1814,9,2017-11-23,0,1,Norco Bicycles,Standard,medium,small,1216.14,1082.36,34527
1664,1815,41,2017-08-15,1,1,Solex,Road,medium,medium,416.98,312.74,39526
3034,1816,52,2017-08-15,1,1,OHM Cycles,Road,medium,medium,1280.28,829.51,35470
1980,1817,6,2017-05-06,0,1,Solex,Standard,high,medium,748.17,448.9,35052
585,1818,88,2017-03-07,1,1,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145
2722,1819,7,2017-10-18,1,1,Trek Bicycles,Road,low,medium,980.37,234.43,38258
2809,1820,69,2017-08-07,0,1,Giant Bicycles,Road,medium,medium,792.9,594.68,33879
1821,1821,35,2017-07-19,1,1,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41167
1907,1822,0,2017-09-11,0,1,Norco Bicycles,Standard,low,medium,363.01,290.41,38482
1034,1823,54,2017-09-17,0,1,WeareA2B,Standard,medium,medium,1807.45,778.69,42710
1388,1824,17,2017-05-08,0,1,Solex,Standard,high,medium,1024.66,614.8,35378
1001,1825,26,2017-04-07,1,1,WeareA2B,Standard,medium,medium,1992.93,762.63,34115
513,1826,93,2017-01-21,0,1,WeareA2B,Standard,medium,medium,1065.03,230.09,36833
1695,1827,6,2017-04-04,0,1,Solex,Standard,high,medium,748.17,448.9,39031
2318,1828,63,2017-06-02,1,1,Solex,Standard,medium,medium,1483.2,99.59,40487
1140,1829,64,2017-02-14,0,1,Trek Bicycles,Standard,medium,large,1469.44,596.55,33879
990,1830,87,2017-08-15,1,1,Giant Bicycles,Standard,high,medium,1179.0,707.4,36833
330,1831,56,2017-04-18,0,1,Norco Bicycles,Mountain,low,small,688.63,612.88,37668
2879,1832,72,2017-04-18,1,1,Norco Bicycles,Standard,medium,medium,360.4,270.3,38193
2550,1833,23,2017-04-26,1,1,Norco Bicycles,Mountain,low,small,688.63,612.88,34115
2357,1834,38,2017-05-01,0,1,Solex,Standard,medium,medium,1577.53,826.51,40618
824,1835,44,2017-09-30,0,1,WeareA2B,Standard,medium,medium,1769.64,108.76,40672
1586,1836,70,2017-06-14,1,1,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364
2856,1837,58,2017-05-16,1,1,OHM Cycles,Standard,medium,medium,912.52,141.4,42458
2701,1838,42,2017-08-02,1,1,OHM Cycles,Road,medium,small,1810.0,1610.9,39427
2212,1839,68,2017-06-19,0,1,OHM Cycles,Standard,medium,medium,1636.9,44.71,37499
864,1840,99,2017-05-06,0,1,Trek Bicycles,Road,low,small,1720.7,1531.42,37220
2083,1841,97,2017-03-07,0,1,Solex,Standard,medium,large,202.62,151.96,42458
2529,1842,31,2017-09-10,1,1,WeareA2B,Standard,medium,medium,752.64,205.36,35667
892,1843,85,2017-01-09,1,1,WeareA2B,Standard,medium,medium,752.64,205.36,38206
368,1844,19,2017-05-06,1,1,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784
1184,1845,93,2017-12-25,1,1,WeareA2B,Standard,medium,medium,1065.03,230.09,36833
870,1846,21,2017-04-24,0,1,Solex,Standard,medium,large,1071.23,380.74,35160
682,1847,12,2017-12-10,1,1,WeareA2B,Standard,medium,medium,1231.15,161.6,37838
2010,1848,28,2017-03-25,1,1,Solex,Road,medium,small,1703.52,1516.13,38693
1252,1849,73,2017-10-28,0,1,Solex,Standard,medium,medium,1945.43,333.18,41064
2151,1850,64,2017-05-29,0,1,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047
1689,1851,14,2017-08-14,1,1,Trek Bicycles,Standard,medium,small,1386.84,1234.29,41345
1126,1852,93,2017-03-04,1,1,WeareA2B,Standard,medium,medium,1065.03,230.09,36833
2116,1853,75,2017-09-16,1,1,Giant Bicycles,Touring,medium,large,1873.97,863.95,41533
1672,1854,58,2017-04-04,0,1,OHM Cycles,Standard,medium,medium,912.52,141.4,42145
1659,1855,43,2017-10-11,1,1,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873
418,1856,87,2017-08-01,0,1,Giant Bicycles,Standard,high,medium,1179.0,707.4,35667
3026,1857,23,2017-09-29,0,1,Norco Bicycles,Mountain,low,small,688.63,612.88,42696
1177,1858,22,2017-02-19,1,1,WeareA2B,Standard,medium,medium,60.34,45.26,34165
2737,1859,58,2017-07-03,0,1,OHM Cycles,Standard,medium,medium,912.52,141.4,40487
928,1860,4,2017-07-22,0,1,Solex,Standard,medium,medium,1483.2,99.59,42145
3277,1861,39,2017-10-19,0,1,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336
781,1862,10,2017-02-23,1,1,WeareA2B,Touring,medium,medium,1466.68,363.25,41701
948,1863,1,2017-02-13,1,1,Giant Bicycles,Standard,medium,medium,1403.5,954.82,35667
501,1864,0,2017-04-24,0,1,Trek Bicycles,Standard,high,medium,495.72,297.43,42105
2307,1865,0,2017-07-09,1,1,Norco Bicycles,Road,medium,medium,544.05,376.84,42105
2440,1866,47,2017-05-01,0,1,Trek Bicycles,Road,low,small,1720.7,1531.42,38991
2080,1867,66,2017-05-01,0,1,Solex,Standard,medium,medium,1163.89,589.27,42560
1152,1868,81,2017-03-05,0,1,Norco Bicycles,Standard,medium,small,586.45,521.94,33429
1946,1869,62,2017-03-14,0,1,Solex,Standard,medium,medium,478.16,298.72,34143
2463,1870,71,2017-04-27,0,1,Solex,Standard,high,large,1842.92,1105.75,34996
3007,1871,65,2017-06-11,0,1,WeareA2B,Standard,medium,medium,1807.45,778.69,42145
1298,1872,10,2017-02-14,0,1,WeareA2B,Touring,medium,medium,1466.68,363.25,41701
1386,1873,12,2017-02-28,1,1,WeareA2B,Standard,medium,medium,1231.15,161.6,39880
2978,1874,6,2017-07-08,0,1,OHM Cycles,Standard,high,medium,227.88,136.73,37659
47,1875,1,2017-11-25,0,1,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
1674,1876,0,2017-03-26,0,1,Trek Bicycles,Road,medium,medium,290.62,215.14,38339
126,1877,1,2017-01-26,0,1,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41245
993,1878,0,2017-12-17,0,1,Solex,Standard,medium,large,202.62,151.96,42458
1577,1879,67,2017-12-18,1,1,Solex,Standard,medium,large,1071.23,380.74,35160
2780,1880,23,2017-12-28,0,1,Norco Bicycles,Mountain,low,small,688.63,612.88,40670
576,1881,12,2017-12-05,0,1,WeareA2B,Standard,medium,medium,1231.15,161.6,39880
1503,1882,3,2017-07-23,0,1,Trek Bicycles,Standard,medium,large,2091.47,388.92,37823
3470,1883,43,2017-06-27,0,1,Solex,Standard,medium,medium,1151.96,649.49,42295
2852,1884,4,2017-01-25,0,1,Solex,Standard,medium,medium,1483.2,99.59,42145
2560,1885,3,2017-04-30,1,1,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167
1153,1886,72,2017-10-10,0,1,Norco Bicycles,Standard,medium,medium,360.4,270.3,36668
3051,1887,20,2017-05-07,1,1,Trek Bicycles,Standard,medium,small,1775.81,1580.47,42404
3045,1888,83,2017-05-31,1,1,Solex,Touring,medium,large,2083.94,675.03,34079
586,1889,92,2017-07-24,1,1,WeareA2B,Standard,medium,small,1415.01,1259.36,37626
2038,1890,4,2017-04-04,1,1,Giant Bicycles,Standard,high,medium,1129.13,677.48,39298
2153,1891,23,2017-10-15,0,1,Norco Bicycles,Mountain,low,small,688.63,612.88,34244
2621,1892,61,2017-03-27,1,1,Norco Bicycles,Standard,medium,small,586.45,521.94,33429
2691,1893,49,2017-06-17,1,1,Trek Bicycles,Road,medium,medium,533.51,400.13,41064
2615,1894,87,2017-11-05,0,1,Giant Bicycles,Standard,high,medium,1179.0,707.4,36833
2778,1895,21,2017-07-23,0,1,Solex,Standard,medium,large,1071.23,380.74,35160
3241,1896,75,2017-02-15,0,1,Giant Bicycles,Touring,medium,large,1873.97,863.95,38193
1845,1897,95,2017-01-06,1,1,Giant Bicycles,Standard,medium,large,569.56,528.43,39031
29,1898,80,2017-03-28,0,1,OHM Cycles,Touring,low,medium,1073.07,933.84,35455
275,1899,4,2017-01-06,1,1,Solex,Standard,medium,medium,1483.2,99.59,36146
1033,1900,43,2017-07-10,1,1,Solex,Standard,medium,medium,1151.96,649.49,41064
1754,1901,31,2017-06-15,0,1,Giant Bicycles,Standard,medium,medium,230.91,173.18,35052
1186,1902,58,2017-11-23,0,1,OHM Cycles,Standard,medium,medium,912.52,141.4,42145
1398,1903,39,2017-11-24,1,1,Giant Bicycles,Standard,medium,large,1812.75,582.48,40618
3015,1904,95,2017-06-17,1,1,Giant Bicycles,Standard,medium,large,569.56,528.43,39031
2645,1905,56,2017-10-23,0,1,Norco Bicycles,Mountain,low,small,688.63,612.88,39031
1884,1906,6,2017-02-26,1,1,OHM Cycles,Standard,high,medium,227.88,136.73,39298
3477,1907,60,2017-05-06,0,1,Giant Bicycles,Standard,high,small,1977.36,1759.85,36146
2762,1908,75,2017-12-14,1,1,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859
1113,1909,45,2017-10-31,1,1,Solex,Standard,medium,medium,441.49,84.99,34071
1662,1910,0,2017-07-16,0,1,Trek Bicycles,Road,medium,medium,290.62,215.14,38339
1109,1911,0,2017-04-01,1,1,Norco Bicycles,Road,medium,medium,543.39,407.54,42696
2286,1912,62,2017-01-15,1,1,Solex,Standard,high,medium,1024.66,614.8,35378
2803,1913,1,2017-08-09,0,1,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
1740,1914,15,2017-05-12,1,1,Norco Bicycles,Standard,low,medium,958.74,748.9,34244
2367,1915,12,2017-08-08,0,1,WeareA2B,Standard,medium,medium,1231.15,161.6,38216
2361,1916,91,2017-03-08,0,1,WeareA2B,Standard,low,medium,642.31,513.85,42226
450,1917,79,2017-09-16,0,0,Norco Bicycles,Standard,medium,medium,1555.58,818.01,42218
2296,1918,88,2017-10-19,0,1,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145
1941,1919,57,2017-03-16,0,1,WeareA2B,Touring,medium,large,1890.39,260.14,33259
1399,1920,51,2017-01-02,0,1,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009
947,1921,95,2017-08-18,1,1,Giant Bicycles,Standard,medium,large,569.56,528.43,37874
942,1922,21,2017-08-09,1,1,Solex,Standard,medium,large,1071.23,380.74,34165
2307,1923,90,2017-09-20,1,1,Solex,Standard,low,medium,945.04,507.58,40672
177,1924,28,2017-05-18,1,1,Solex,Road,medium,small,1703.52,1516.13,40649
2877,1925,90,2017-09-09,1,1,Norco Bicycles,Standard,low,medium,363.01,290.41,41434
338,1926,62,2017-06-29,1,1,Solex,Standard,medium,medium,478.16,298.72,34143
676,1927,0,2017-07-01,1,1,Solex,Road,medium,medium,416.98,312.74,39526
166,1928,2,2017-05-31,0,1,Solex,Standard,medium,medium,71.49,53.62,41245
2790,1929,0,2017-02-12,1,1,OHM Cycles,Standard,medium,medium,183.86,137.9,35707
2318,1930,69,2017-04-01,1,1,Giant Bicycles,Road,medium,medium,792.9,594.68,42105
1829,1931,93,2017-09-23,0,1,WeareA2B,Standard,medium,medium,1065.03,230.09,36833
2435,1932,24,2017-07-22,0,1,Solex,Road,medium,large,1777.8,820.78,40670
119,1933,89,2017-08-09,0,1,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336
1220,1934,18,2017-02-23,1,1,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226
337,1935,62,2017-05-02,1,1,Solex,Standard,high,medium,1024.66,614.8,35160
254,1936,12,2017-08-21,1,1,WeareA2B,Standard,medium,medium,1231.15,161.6,34170
1583,1937,12,2017-02-07,1,1,WeareA2B,Standard,medium,medium,1231.15,161.6,41345
664,1938,27,2017-05-25,1,1,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527
142,1939,74,2017-12-26,1,1,WeareA2B,Standard,medium,medium,1228.07,400.91,36668
2422,1940,27,2017-03-16,0,1,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527
666,1941,2,2017-08-28,0,1,Giant Bicycles,Road,low,small,590.26,525.33,36668
423,1942,93,2017-03-13,0,1,WeareA2B,Standard,medium,medium,1065.03,230.09,36833
414,1943,0,2017-07-17,1,1,Solex,Road,medium,medium,416.98,312.74,35560
680,1944,23,2017-04-30,1,1,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36367
2244,1945,7,2017-10-28,0,1,Trek Bicycles,Road,low,medium,980.37,234.43,38258
1911,1946,60,2017-09-29,0,1,Giant Bicycles,Standard,high,small,1977.36,1759.85,40779
2765,1947,92,2017-06-30,1,1,WeareA2B,Standard,medium,small,1415.01,1259.36,41434
2245,1948,87,2017-02-11,1,1,Giant Bicycles,Standard,high,medium,1179.0,707.4,38693
80,1949,1,2017-12-02,0,1,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
2936,1950,69,2017-07-26,0,1,Giant Bicycles,Road,medium,medium,792.9,594.68,37698
2100,1951,53,2017-07-01,0,1,OHM Cycles,Standard,medium,medium,795.34,101.58,35470
3117,1952,74,2017-05-28,0,1,WeareA2B,Standard,medium,medium,1228.07,400.91,42226
1724,1953,5,2017-09-18,1,1,Giant Bicycles,Standard,high,medium,1129.13,677.48,33549
1664,1954,42,2017-01-18,0,1,OHM Cycles,Road,medium,small,1810.0,1610.9,39427
2390,1955,67,2017-07-21,0,1,Norco Bicycles,Road,medium,medium,544.05,376.84,38647
611,1956,71,2017-03-29,0,1,Solex,Standard,high,large,1842.92,1105.75,34996
3086,1957,89,2017-12-19,0,1,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336
2355,1958,45,2017-02-03,0,1,Solex,Standard,medium,medium,441.49,84.99,37220
2383,1959,42,2017-06-20,1,1,OHM Cycles,Road,medium,small,1810.0,1610.9,39526
89,1960,59,2017-10-29,0,1,Solex,Standard,medium,large,1061.56,733.58,42145
1682,1961,51,2017-07-30,0,1,OHM Cycles,Standard,high,medium,2005.66,1203.4,37220
3094,1962,71,2017-07-22,1,1,Solex,Standard,high,large,1842.92,1105.75,37873
3015,1963,55,2017-10-07,1,1,Trek Bicycles,Road,medium,large,1894.19,598.76,40649
2955,1964,67,2017-04-13,0,1,Solex,Standard,medium,large,1071.23,380.74,35160
3126,1965,85,2017-11-06,0,1,WeareA2B,Standard,medium,medium,1228.07,400.91,36668
3010,1966,55,2017-02-14,0,1,Trek Bicycles,Road,medium,large,1894.19,598.76,37823
2284,1967,54,2017-04-11,1,1,WeareA2B,Standard,medium,medium,1807.45,778.69,42145
1995,1968,77,2017-02-13,0,1,Norco Bicycles,Road,medium,large,1240.31,795.1,40553
626,1969,50,2017-04-15,0,1,WeareA2B,Standard,medium,small,175.89,131.92,37668
3287,1970,12,2017-06-05,1,1,WeareA2B,Standard,medium,medium,1231.15,161.6,41345
1914,1971,45,2017-12-18,1,1,Solex,Standard,medium,medium,441.49,84.99,34071
125,1972,36,2017-01-13,1,1,Solex,Standard,low,medium,945.04,507.58,35052
2458,1973,92,2017-10-02,1,1,WeareA2B,Touring,medium,large,1890.39,260.14,40670
2854,1974,31,2017-08-24,1,1,WeareA2B,Standard,medium,medium,752.64,205.36,37698
2474,1975,92,2017-08-23,0,1,WeareA2B,Touring,medium,large,1890.39,260.14,42172
3474,1976,3,2017-08-26,1,1,Trek Bicycles,Standard,medium,large,2091.47,388.92,42145
